Time FDP FPO FVV SHC YEL FBP FDD FDC FDO DAR FDF FDE FDS BOC POP FDB SHR FMM FMN FVD ARR PET FVS FVT FPL JAC FPS SAR ANC HER FVB SHD SHB DOG SHP SSK PIN CSL HSL REP WHB GRA WHT ORC WHS WDG FVO SB SP BC BD TCR BCR BFD SCR BFS BFF BG NUR PSP PWN BMD BMS BML DUN CEP MSQ HSQ ZG ZL ZM PTE ZS PL PS SG MA MB COC BB PB BO DC DL DR DIN RelFDP RelFPO RelFVV RelSHC RelYEL RelFBP RelFDD RelFDC RelFDO RelDAR RelFDF RelFDE RelFDS RelBOC RelPOP RelFDB RelSHR RelFMM RelFMN RelFVD RelARR RelPET RelFVS RelFVT RelFPL RelJAC RelFPS RelSAR RelANC RelHER RelFVB RelSHD RelSHB RelDOG RelSHP RelSSK RelPIN RelCSL RelHSL RelREP RelWHB RelGRA RelWHT RelORC RelWHS RelWDG RelFVO RelSB RelSP RelBC RelBD RelTCR RelBCR RelBFD RelSCR RelBFS RelBFF RelBG RelNUR RelPSP RelPWN RelBMD RelBMS RelBML RelDUN RelCEP RelMSQ RelHSQ RelZG RelZL RelZM RelPTE RelZS RelPL RelPS RelSG RelMA RelMB RelCOC RelBB RelPB RelBO RelDC RelDL RelDR RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
3.577000e+004 455373.881874 6973.902074 930271.334803 812.981134 48.544878 84225716.077927 54.431598 2263.172368 3129.286559 44066.149307 1582777.586124 3710207.200628 765127.976556 260601.401983 771.424172 24966.969359 156833.235613 2962769.073246 50657.591875 19139.878418 2656.622631 446671.776308 10.313084 0.000000 516455.145078 101938.412708 7005277.810711 2126119.184567 4140985.192646 170651.092332 0.000000 26791.355334 19416.897594 202521.779799 0.020945 82098.881783 60123.865316 105773.918528 4716.644685 2193.690691 16698193.877455 1905548.909356 237511.426801 900.135472 166922.405419 122.158387 531.882716 2845.828814 1638.698835 7409605.453393 375551.553129 9431.369994 829.753636 1252761.664307 9345.674599 90600.446616 8936259.979124 458897.684195 139808.543638 31756.349255 34561055.672376 12011.102186 383248.346267 1572.797312 166725.714774 43726280.851905 669677.332346 28541162.739494 1278967.310392 8632266.560794 228340637.521258 747944.463085 5741194.370124 2054.218017 30830125.122448 860667.734989 18257882.798615 6499775.578601 1108102.792393 6686530.030940 2495244.661301 294.636920 0.000000 17806146.510125 290010825.224116 10667370267.662062 0.489033 0.348804 8.550288 0.188100 0.016356 2.514576 0.000340 0.010370 0.008758 2.139122 10.783679 88.530879 1.731711 14.745792 0.025308 0.407052 2.651729 0.765892 0.187162 0.342342 0.025566 18.828110 0.000107 0.000000 2.446194 0.262052 18.083385 4.004853 21.233868 0.853020 0.000000 12.179919 0.340407 0.538639 0.000000 0.675543 1.069474 2.074587 0.798225 2.682801 24.200887 6.471915 7.347053 1.547065 2.653739 0.600266 0.365744 1.778553 2.247366 25.512579 0.399350 7.853531 156.295694 0.649543 5.607803 0.142496 9.026356 0.381111 6.354707 0.245593 406.905843 0.130110 56.814855 0.071624 1.810449 412.652602 1.594301 316.718695 1.809002 0.476512 11.732366 18.603147 0.181684 0.000016 1.084964 5.195058 22.387114 196.452987 0.082580 0.439020 0.782575 1.934510 0.000000 5.845528 95.206809 11.917897 0.378434 22.598582 54.931507 1.956059 -4417613.823398 8.826408
3.613500e+004 465994.291659 7197.662856 944838.611974 834.855104 48.542077 85037140.686035 54.798360 2309.061558 3212.164747 45402.989997 1576698.213525 3649795.416318 777393.093190 270510.510693 776.639411 26151.056991 160755.560414 3072983.741795 51108.916693 19653.972520 2671.427970 468557.424600 11.323185 0.000000 526545.786599 106869.007659 7151801.509612 1886787.971475 4197601.773176 173851.373228 0.000000 27025.230513 19366.798157 201086.382388 0.012301 81859.687479 60131.372755 105823.121335 4720.904830 2192.398621 16884874.078524 1892303.813098 238343.660828 900.421476 167256.231224 122.897239 536.007965 2854.800844 1655.251922 7274814.319214 370260.602671 9500.872331 840.186515 1261363.638248 9416.373697 90794.562021 9017315.505590 588610.784412 139796.229882 39552.493507 34377041.462611 12795.448723 689383.045637 1608.895980 168487.884617 44086339.297758 686169.116672 28482123.868223 1262262.939234 8686597.652794 230476408.146977 744639.461562 5720902.421591 1887.684917 30714173.890607 859794.188641 18104808.550020 6353664.221339 1097668.228224 6655202.091061 2493701.331939 293.194362 0.000000 17898447.761472 292999230.254514 10777184739.933134 0.500439 0.359995 8.684178 0.193161 0.016355 2.538801 0.000342 0.010580 0.008990 2.204016 10.742260 87.089367 1.759471 15.306486 0.025479 0.426357 2.718047 0.794383 0.188829 0.351537 0.025708 19.750634 0.000118 0.000000 2.493988 0.274728 18.461621 3.554038 21.524183 0.869017 0.000000 12.286244 0.339529 0.534821 0.000000 0.673575 1.069607 2.075552 0.798946 2.681221 24.471444 6.426930 7.372797 1.547557 2.659046 0.603897 0.368581 1.784160 2.270067 25.048470 0.393724 7.911406 158.260873 0.654003 5.650226 0.142801 9.108229 0.488837 6.354148 0.305885 404.739346 0.138606 102.197956 0.073268 1.829584 416.050537 1.633563 316.063546 1.785375 0.479511 11.842104 18.520944 0.181042 0.000015 1.080884 5.189785 22.199420 192.036833 0.081802 0.436963 0.782091 1.925038 0.000000 5.875829 96.187864 12.040585 0.378337 22.156556 55.041096 1.907708 -4458484.263164 8.774980
3.650000e+004 476969.579893 7418.039500 936738.992916 855.531067 48.555392 85771730.873121 55.642681 2355.120932 3300.289524 46742.827067 1568923.297018 3587554.274541 789117.409957 280284.341325 782.185542 27332.149306 164294.450827 3097631.781999 51544.387290 20259.408568 2685.791349 486532.753833 12.743722 0.000000 525895.496427 110149.787233 7239125.079551 1482342.393660 4201068.329417 175532.280499 0.000000 27255.145837 18748.509904 198144.378437 0.007367 82375.489880 60127.374541 105837.353976 4725.613881 2191.231071 17062017.498114 1878451.500546 239174.283031 900.624422 166954.160739 122.910749 539.196807 2851.994856 1667.514948 7140484.211973 366021.842233 9575.810955 851.206600 1270112.396575 9496.718350 91168.043761 9093331.470235 459126.040106 139946.182694 50428.914195 34088554.910673 14434.496957 721128.036018 1455.948197 171016.282103 43984305.238631 686364.898810 28594308.272438 1244923.525139 8668409.124260 226206939.387132 740315.165338 5708751.370117 1734.847549 30731219.513380 860682.129204 18255976.123012 6198582.781984 1087608.968234 6622826.563992 2476760.438997 295.170710 0.000000 17825460.310349 295288951.163440 10910593236.536304 0.512225 0.371018 8.609733 0.197945 0.016360 2.560732 0.000347 0.010791 0.009237 2.269057 10.689288 85.604204 1.786007 15.859525 0.025661 0.445614 2.777883 0.800755 0.190438 0.362366 0.025846 20.508330 0.000133 0.000000 2.490908 0.283161 18.687037 2.792206 21.541959 0.877419 0.000000 12.390768 0.328690 0.526997 0.000000 0.677819 1.069536 2.075831 0.799743 2.679793 24.728180 6.379882 7.398491 1.547906 2.654244 0.603963 0.370774 1.782407 2.286885 24.585947 0.389217 7.973808 160.336660 0.658539 5.698436 0.143389 9.185012 0.381301 6.360963 0.390000 401.342839 0.156361 106.904009 0.066303 1.857039 415.087623 1.634030 317.308446 1.760850 0.478507 11.622735 18.413389 0.180657 0.000014 1.081484 5.195145 22.384776 187.349562 0.081052 0.434838 0.776778 1.938015 0.000000 5.851868 96.939549 12.189632 0.378104 21.884174 54.808219 1.861923 -4494952.127905 8.784650
3.686500e+004 488358.253672 7637.561177 949426.391833 874.520142 48.582929 86435955.730829 56.938636 2401.152035 3393.621910 48087.706334 1558340.502088 3525442.405449 803572.265716 290007.064707 788.560027 28543.871745 167349.460777 3019762.751655 51974.106756 20494.434410 2700.376984 505200.506266 13.943491 0.000000 527762.482777 111796.658033 7346105.673403 1120198.301908 4224047.631264 177582.761441 0.000000 27490.463191 17914.769184 195099.113281 0.004973 81992.650335 60113.603440 105789.063633 4730.456702 2190.631343 17236771.631346 1864269.544286 240013.986769 900.715895 166012.615378 122.245774 541.637949 2848.735923 1677.973600 7007432.470353 362195.133802 9611.868462 860.898770 1271818.246386 9548.670582 90689.945501 9171184.338323 446216.135389 140036.555553 66115.588641 33864112.523799 16345.786674 387737.834421 1346.312918 176720.846262 43173365.033465 681042.959288 28494431.122349 1219578.494206 8767369.315000 226612531.980672 737136.460240 5712782.257237 1594.544508 30749961.495145 860554.332504 18275116.323504 6029860.264091 1077866.823066 6573545.026439 2470981.229664 294.332842 0.000000 17731114.619837 295962666.822696 11028192665.093689 0.524456 0.381997 8.726345 0.202338 0.016369 2.580563 0.000355 0.011002 0.009498 2.334342 10.617186 84.122126 1.818722 16.409673 0.025870 0.465369 2.829536 0.780625 0.192026 0.366570 0.025987 21.295214 0.000145 0.000000 2.499751 0.287395 18.963197 2.110055 21.659791 0.887668 0.000000 12.497748 0.314073 0.518897 0.000000 0.674669 1.069291 2.074884 0.800562 2.679060 24.981454 6.331715 7.424466 1.548063 2.639275 0.600696 0.372453 1.780370 2.301229 24.127827 0.385147 8.003833 162.162315 0.659424 5.729610 0.142637 9.263649 0.370579 6.365071 0.511315 398.700358 0.177065 57.480401 0.061310 1.918984 407.434638 1.621360 316.200119 1.725001 0.483970 11.643575 18.334327 0.180785 0.000013 1.082143 5.194373 22.408245 182.249994 0.080326 0.431602 0.774965 1.932513 0.000000 5.820896 97.160722 12.321018 0.381914 21.719851 54.863014 1.819685 -4526973.036834 8.787242
3.723000e+004 500282.407558 7857.366736 941785.845097 892.798069 48.631206 87064694.646119 58.624606 2447.274829 3492.484806 49431.206257 1551496.573868 3462802.134634 817996.880721 299719.580041 794.314780 29787.416611 170271.584946 3083110.064244 52403.344214 20895.090390 2717.003395 527100.403529 15.263127 0.000000 528777.873888 112155.184739 7429673.886492 1218271.447137 4222205.721801 179735.151447 0.000000 27687.363177 17407.492084 191946.705100 0.003622 82897.004240 60110.682615 105759.340812 4734.774057 2190.466053 17420674.793164 1849747.190749 240661.469227 900.856596 165050.865623 122.441172 544.243599 2849.242763 1688.286788 6878042.083809 358557.350939 9663.675496 870.746136 1278704.770794 9621.658178 90870.339000 9247613.941934 447320.661544 139861.664862 87720.819134 33696126.887303 17115.231848 482398.241870 1730.933705 178509.182055 42961957.651446 681136.095067 28504566.557881 1197131.682298 8777242.741313 226874002.642555 735001.984545 5723484.818952 1465.721994 30897919.573313 860841.561301 18281879.281779 5855853.837159 1068377.649451 6543065.994340 2459222.285056 293.660582 0.000000 17734239.979824 298144357.423190 11215324811.502331 0.537261 0.392991 8.656120 0.206567 0.016385 2.599334 0.000366 0.011213 0.009775 2.399560 10.570557 82.627439 1.851370 16.959243 0.026058 0.485643 2.878944 0.797001 0.193612 0.373736 0.026147 22.218338 0.000159 0.000000 2.504561 0.288317 19.178919 2.294790 21.650346 0.898427 0.000000 12.587263 0.305179 0.510513 0.000000 0.682110 1.069239 2.074301 0.801293 2.678858 25.247987 6.282392 7.444495 1.548305 2.623985 0.601656 0.374244 1.780687 2.315372 23.682313 0.381279 8.046973 164.017204 0.662994 5.773405 0.142920 9.340849 0.371496 6.357122 0.678402 396.722573 0.185400 71.513384 0.078826 1.938403 405.439549 1.621581 316.312591 1.693252 0.484515 11.657009 18.281237 0.181123 0.000012 1.087350 5.196107 22.416538 176.990723 0.079619 0.429601 0.771277 1.928100 0.000000 5.821922 97.876942 12.530087 0.380654 21.774702 54.876712 1.776116 -4556073.950204 8.776248
3.759500e+004 512439.851341 8074.102572 953732.904573 909.342279 48.704080 87242412.608270 60.601333 2493.208326 3597.507419 50771.091208 1543361.596956 3400862.135942 835530.120335 309495.336276 800.135658 31026.686083 173338.472602 3209268.617949 52821.422625 21077.780939 2733.232453 550827.928786 16.916202 0.000000 533536.447280 111556.721040 7547639.509293 1488398.884948 4241422.769737 181851.412778 0.000000 27883.278898 17462.300096 188869.508514 0.002942 84442.157086 60093.499806 105660.820712 4731.283160 2190.386034 17569466.786465 1835043.902484 240745.385875 901.008620 164454.360247 122.892561 547.090361 2846.370412 1693.275468 6755372.515252 355027.844019 9727.739885 880.346912 1284640.584511 9671.106198 90972.552053 9324951.938119 438425.167834 139829.838580 113128.655649 33572373.028319 17015.949403 698647.579421 2168.193179 178972.722520 43619930.692603 713289.040051 28768124.496740 1265752.853431 8732566.895802 231042188.610490 748600.121925 5771724.916836 1347.360466 32328724.565862 859693.764126 18283958.731717 5697724.830035 1059080.774419 6508749.091828 2519515.544063 282.290174 0.000000 17746338.305589 300447563.449793 11585791122.464134 0.550317 0.403831 8.765927 0.210395 0.016410 2.604640 0.000378 0.011424 0.010069 2.464602 10.515133 81.149461 1.891052 17.512391 0.026249 0.505848 2.930798 0.829614 0.195156 0.377004 0.026303 23.218501 0.000176 0.000000 2.527100 0.286778 19.483435 2.803614 21.748886 0.909006 0.000000 12.676331 0.306140 0.502329 0.000000 0.694824 1.068933 2.072368 0.800702 2.678760 25.463633 6.232455 7.447091 1.548566 2.614502 0.603874 0.376202 1.778891 2.322214 23.259940 0.377526 8.100320 165.825645 0.666072 5.803076 0.143081 9.418967 0.364109 6.355675 0.874898 395.265552 0.184325 103.571382 0.098738 1.943437 411.648957 1.698128 319.237269 1.790311 0.482048 11.871175 18.619455 0.182650 0.000011 1.137703 5.189179 22.419087 172.211340 0.078926 0.427348 0.790187 1.853444 0.000000 5.825894 98.633055 12.943983 0.378546 21.872878 54.986301 1.735104 -4557966.271375 8.761083
3.796000e+004 522904.372926 8283.650436 943705.135265 925.479196 48.802658 87489023.669329 62.781626 2538.630039 3711.536878 52098.699083 1533263.676758 3338333.304011 852246.772203 319424.941160 804.663148 32278.290844 175918.968581 3191142.356745 53234.990927 21310.362652 2746.932807 575181.391915 18.745363 0.000000 530496.988814 110007.466945 7569350.221798 1728384.952320 4204609.188237 182233.694477 0.000000 28087.931877 17866.851160 186235.232020 0.002561 86290.368222 60087.682686 105702.353254 4731.074220 2190.287215 17683792.701460 1820007.166062 240967.675872 901.263030 165036.801513 122.750544 550.444597 2845.623403 1701.616819 6634128.559226 351569.392979 9780.461052 889.719732 1290844.669406 9732.728475 91135.464143 9399590.206472 460822.837681 139856.791117 135058.838307 33254443.157660 12877.305328 614280.191668 3785.129220 180472.825955 43648544.073805 719790.701865 28680179.643874 1279307.394598 8630378.531850 230076677.655528 749050.715562 5736484.260671 1238.657911 32236337.298358 860207.903543 18257665.585674 5533419.080336 1049937.065445 6473488.703622 2527849.377013 280.310128 0.000000 17702243.939352 302206164.317534 11748974194.916283 0.561555 0.414312 8.673760 0.214129 0.016443 2.612003 0.000392 0.011632 0.010388 2.529049 10.446334 79.657433 1.928887 18.074245 0.026398 0.526254 2.974429 0.824928 0.196684 0.381164 0.026435 24.245048 0.000195 0.000000 2.512703 0.282796 19.539479 3.255663 21.560115 0.910917 0.000000 12.769370 0.313233 0.495322 0.000000 0.710032 1.068830 2.073183 0.800667 2.678639 25.629326 6.181385 7.453967 1.549003 2.623762 0.603176 0.378508 1.778425 2.333654 22.842475 0.373848 8.144221 167.591146 0.669289 5.840052 0.143337 9.494358 0.382710 6.356900 1.044498 391.522394 0.139493 91.064294 0.172372 1.959726 411.918986 1.713606 318.261353 1.809483 0.476408 11.821566 18.630663 0.181535 0.000010 1.134451 5.192282 22.386848 167.245268 0.078245 0.425033 0.792801 1.840444 0.000000 5.811418 99.210381 13.126296 0.377500 21.997279 54.849315 1.694609 -4566620.293777 8.727694
3.832500e+004 532357.707767 8488.074490 955184.757166 939.215644 48.915230 87851017.289636 65.083010 2583.392819 3833.204326 53419.364687 1522746.166782 3275394.512780 872081.418039 329538.627234 808.937295 33527.030240 178446.285974 3213628.497130 53652.020455 21303.586517 2759.364727 594810.372651 20.424447 0.000000 534868.556469 107507.525201 7637249.868766 1826982.491388 4218746.618757 183431.922188 0.000000 28272.122565 18052.274745 183896.770813 0.002327 87548.578676 60106.549490 105712.890452 4731.404459 2190.147661 17743444.590226 1804697.387166 241208.081258 901.464792 165654.495988 122.338269 552.517328 2849.950998 1707.988618 6517679.829719 348167.520579 9801.365628 899.506537 1293702.545150 9780.492612 91187.324306 9476129.008786 471224.659185 140071.593364 148634.039605 33022476.761070 8699.402942 422009.841518 4678.520408 183329.499259 43593282.968610 749660.827147 28761060.367286 1289782.797398 8588678.003939 236022105.408488 752510.850198 5696112.017723 1138.845870 31790645.229207 859115.070437 18252805.448654 5362948.871031 1040937.470291 6434496.597566 2540322.744952 278.427425 0.000000 17686284.033556 303416275.741727 11932334617.353752 0.571707 0.424536 8.779271 0.217307 0.016481 2.622810 0.000406 0.011837 0.010728 2.593159 10.374677 78.155623 1.973779 18.646515 0.026538 0.546613 3.017161 0.830741 0.198225 0.381043 0.026554 25.072449 0.000213 0.000000 2.533409 0.276369 19.714755 3.441385 21.632608 0.916906 0.000000 12.853107 0.316483 0.489103 0.000000 0.720385 1.069166 2.073390 0.800723 2.678468 25.715781 6.129387 7.461404 1.549350 2.633582 0.601150 0.379934 1.781129 2.342392 22.441522 0.370231 8.161628 169.434628 0.670771 5.868713 0.143419 9.571668 0.391348 6.366664 1.149484 388.791329 0.094236 62.561073 0.213057 1.990746 411.397477 1.784718 319.158879 1.824300 0.474106 12.127048 18.716724 0.180257 0.000009 1.118767 5.185686 22.380888 162.092878 0.077574 0.422472 0.796713 1.828083 0.000000 5.806179 99.607645 13.331152 0.378032 22.285506 54.917808 1.659064 -4586399.325631 8.733082
3.869000e+004 541581.991116 8687.672745 945860.322585 952.296706 49.037603 88421906.878363 67.457896 2627.461237 3958.696161 54727.546938 1511844.273314 3214764.075430 892139.566195 339609.310003 812.911527 34743.611718 181002.989647 3293642.769967 54061.321416 21514.682297 2770.459894 611361.040316 22.007933 0.000000 536503.256689 103850.548191 7684792.280443 2132066.831327 4233214.635518 184363.072349 0.000000 28479.856618 17526.746040 182155.875757 0.002120 89055.572446 60121.434862 105780.629226 4733.216095 2189.994610 17830887.627460 1789070.745390 241527.204128 901.766380 166494.395821 121.948789 555.386402 2857.869295 1717.138869 6404479.969909 344815.737563 9874.049894 908.896922 1298364.824253 9846.739597 91318.825436 9548862.902845 429811.872376 139895.140166 155552.933138 32561167.941209 8391.826913 385939.999538 3479.127556 186072.038469 43521654.403246 766688.395253 28690750.529622 1285887.263514 8500850.536129 232525328.053399 751820.967981 5651820.545442 1047.188868 31452062.868764 859772.349698 18284478.454119 5189950.988467 1032084.754544 6398361.511787 2537293.824162 276.199978 0.000000 17577499.304593 304883315.481528 12053308476.915064 0.581614 0.434519 8.693569 0.220333 0.016522 2.639854 0.000421 0.012039 0.011080 2.656662 10.300401 76.708894 2.019176 19.216351 0.026669 0.566447 3.060390 0.851425 0.199737 0.384818 0.026661 25.770093 0.000229 0.000000 2.541152 0.266968 19.837480 4.016056 21.706796 0.921561 0.000000 12.947547 0.307270 0.484473 0.000000 0.732785 1.069430 2.074718 0.801029 2.678281 25.842513 6.076314 7.471275 1.549868 2.646935 0.599236 0.381907 1.786078 2.354941 22.051755 0.366667 8.222152 171.203438 0.673188 5.908464 0.143626 9.645136 0.356955 6.358643 1.202992 383.360093 0.090904 57.213880 0.158437 2.020527 410.721506 1.825256 318.378657 1.818790 0.469257 11.947380 18.699565 0.178855 0.000008 1.106851 5.189653 22.419725 156.864089 0.076915 0.420100 0.795763 1.813458 0.000000 5.770466 100.089255 13.466307 0.376891 22.921905 54.849315 1.620458 -4618026.136436 8.728475
3.905500e+004 551322.312320 8883.667680 958113.185851 963.837810 49.167334 89159091.934124 69.816308 2670.720778 4093.026631 56023.523401 1502701.655841 3154468.936439 914613.962981 349518.635510 817.254087 35920.201821 182856.038087 3357523.863144 54463.502244 21827.440232 2781.679875 625504.406325 24.109565 0.000000 541896.856568 99374.915903 7749197.191379 2421292.459590 4263258.068229 185752.390564 0.000000 28684.657942 16222.352464 180902.032185 0.001923 91777.351167 60136.698688 105825.733076 4735.947200 2189.836301 17936438.555384 1773166.082263 241821.518613 902.159514 167529.547587 122.945264 558.794124 2871.308413 1728.963300 6292701.414176 341513.588014 9942.030164 919.000956 1305082.531530 9896.422125 91394.154179 9622353.836659 442234.094496 139818.221241 162554.313928 32151523.212592 8428.265388 595679.090649 2583.502924 186612.835013 43693425.630897 778147.482610 28707418.898861 1280449.178050 8420939.353638 231286394.724069 751195.030192 5598653.036263 963.018462 31065745.361413 859440.751064 18263413.338322 5013639.279772 1023391.274038 6365607.438940 2539169.035473 274.015817 0.000000 17578842.930472 307302377.203736 12206045604.938417 0.592074 0.444322 8.806187 0.223004 0.016566 2.661863 0.000436 0.012237 0.011456 2.719573 10.238111 75.270165 2.070043 19.777058 0.026811 0.585630 3.091721 0.867938 0.201223 0.390412 0.026769 26.366264 0.000251 0.000000 2.566699 0.255463 20.003735 4.560854 21.860851 0.928505 0.000000 13.040655 0.284402 0.481138 0.000000 0.755181 1.069702 2.075603 0.801492 2.678087 25.995489 6.022296 7.480379 1.550544 2.663392 0.604133 0.384250 1.794477 2.371158 21.666882 0.363155 8.278760 173.106674 0.676671 5.938275 0.143744 9.719368 0.367272 6.355147 1.257138 378.537126 0.091299 88.306763 0.117651 2.026400 412.342541 1.852536 318.563625 1.811098 0.464846 11.883722 18.683997 0.177173 0.000008 1.093256 5.187652 22.393895 151.535142 0.076267 0.417949 0.796351 1.799117 0.000000 5.770907 100.883402 13.636950 0.377979 23.560835 54.863014 1.584543 -4659347.297994 8.705508
3.942000e+004 560825.810596 9078.745051 949680.838036 973.250001 49.303093 89901114.636019 72.134686 2713.219567 4228.663205 57317.290313 1492919.177807 3096497.497538 936227.679546 359189.397458 820.839795 37073.294726 184844.768050 3413115.555667 54850.802405 22212.431807 2792.099861 635169.335995 26.132403 0.000000 541852.233130 94514.112286 7769419.661300 2605994.867383 4249736.554762 186389.074386 0.000000 28904.467380 15137.265934 180130.059678 0.001736 93500.585881 60152.473990 105952.290405 4738.028146 2189.668486 18052470.491344 1756992.221853 242175.690535 902.702961 168951.862747 122.571852 561.944937 2881.983858 1742.861855 6185896.059239 338259.079564 9992.688432 928.012774 1311724.255971 9954.041115 91625.236347 9694917.950038 452744.401940 139831.052144 169838.041839 31763389.587612 8524.747464 639093.853056 1992.987206 187878.944978 43291323.769417 769938.652737 28885926.385687 1331512.869168 9130672.176163 240255459.622600 772193.687099 5783189.097623 885.712087 32777003.343249 859404.409827 18277240.139682 4837328.692002 1014848.420804 6344580.033345 2675133.573914 271.630835 0.000000 17630977.082790 309281872.162330 12586660001.125668 0.602280 0.454079 8.728684 0.225181 0.016612 2.684016 0.000450 0.012432 0.011835 2.782377 10.171462 73.886883 2.118961 20.324265 0.026929 0.604430 3.125346 0.882309 0.202654 0.397299 0.026869 26.773660 0.000272 0.000000 2.566487 0.242967 20.055937 4.908768 21.791516 0.931688 0.000000 13.140585 0.265379 0.479085 0.000000 0.769361 1.069982 2.078085 0.801844 2.677882 26.163655 5.967364 7.491335 1.551478 2.686004 0.602298 0.386416 1.801149 2.390218 21.299132 0.359695 8.320943 174.804176 0.680115 5.972849 0.144108 9.792663 0.376001 6.355730 1.313468 373.967420 0.092344 94.742808 0.090759 2.040148 408.547835 1.832994 320.544506 1.883324 0.504024 12.344562 19.206283 0.183013 0.000007 1.153478 5.187432 22.410849 146.206228 0.075630 0.416569 0.838993 1.783458 0.000000 5.788022 101.533245 14.062183 0.377587 24.278546 54.917808 1.547847 -4700299.273882 8.689030
3.978500e+004 570256.202594 9290.272865 960828.995617 980.288630 48.895391 89953515.073328 74.367385 2755.426605 4366.123634 58726.484525 1481076.782499 3040271.136445 961082.669350 368345.363344 825.472747 38352.644682 186861.625159 3479811.994345 55248.768938 22447.814842 2818.737387 639667.362551 27.734928 0.000000 548363.457729 90006.440238 7853912.695113 2569271.213204 4273017.287991 187119.761800 0.000000 29136.556748 14679.757038 180071.931298 0.001601 93930.863349 60175.086331 106038.268617 4735.774018 2189.468349 18193524.517974 1740895.464299 242475.473163 903.137048 169481.775026 122.379327 565.493383 2888.360534 1751.237615 6080676.782874 335050.579882 10001.757575 935.783755 1314477.996366 9995.047922 91973.924418 9776301.491774 556839.516235 139849.787567 178704.577029 31448872.640967 8620.626814 658781.419238 1610.931735 189548.129580 43253050.038573 781140.589711 28757351.395169 1342396.986107 9233938.261308 240324073.227674 768601.758277 5741489.999980 814.429133 32352041.063968 859277.736420 18263437.730636 4660458.831957 1006097.069317 6309505.178648 2674912.621689 269.361577 0.000000 17647594.514401 310916928.011559 12725365896.677845 0.612407 0.464658 8.831149 0.226810 0.016474 2.685580 0.000464 0.012625 0.012220 2.850784 10.090778 72.545241 2.175215 20.842344 0.027081 0.625288 3.159447 0.899550 0.204124 0.401509 0.027126 26.963261 0.000289 0.000000 2.597328 0.231379 20.274047 4.839594 21.910894 0.935340 0.000000 13.246097 0.257358 0.478930 0.000000 0.772901 1.070385 2.079771 0.801462 2.677637 26.368087 5.912694 7.500608 1.552224 2.694428 0.601352 0.388857 1.805134 2.401705 20.936843 0.356283 8.328495 176.267949 0.681542 5.997455 0.144656 9.874867 0.462451 6.356582 1.382039 370.264444 0.093383 97.661402 0.073361 2.058274 408.186639 1.859662 319.117721 1.898718 0.509725 12.348087 19.116943 0.181693 0.000007 1.138523 5.186668 22.393925 140.860411 0.074978 0.414266 0.838924 1.768559 0.000000 5.793477 102.070012 14.217149 0.377650 24.973347 54.904110 1.515057 -4694499.604222 8.689354
4.015000e+004 579510.032886 9493.515471 949742.821465 985.206938 48.499323 90128253.746123 76.462536 2797.220950 4506.009520 60070.025933 1470434.135794 2979398.363001 984164.951368 377300.045302 829.864627 39477.801498 188126.975527 3412651.753315 55627.697583 22919.447308 2836.968415 638714.956931 28.472516 0.000000 544651.615964 86093.153624 7860095.205610 2416135.356545 4250455.376846 186350.124404 0.000000 29323.054766 13917.466581 180155.325184 0.001544 94080.927917 60184.079155 106100.180356 4735.279869 2189.272808 18322538.377548 1724171.508449 242499.309148 903.673839 169945.953810 122.185417 566.599500 2890.059207 1755.527381 5979208.528589 331885.219085 10065.197025 944.848094 1317096.714230 10049.410209 91885.459327 9854123.889741 473407.053439 139901.017481 186136.653316 31093680.476474 8513.059932 536265.212883 1368.170753 191025.330524 43368644.728440 780975.440887 28751107.410502 1338388.382039 9064741.669065 235526637.148562 766951.075946 5719357.563987 748.944025 31950068.269339 859418.477309 18238117.315733 4484933.598106 997597.288391 6271035.246645 2676268.421357 266.922403 0.000000 17512617.049110 311872164.920319 12897474000.863485 0.622345 0.474824 8.729254 0.227948 0.016341 2.690797 0.000477 0.012817 0.012612 2.916005 10.018268 71.092730 2.227457 21.349033 0.027225 0.643632 3.180842 0.882189 0.205524 0.409944 0.027301 26.923115 0.000296 0.000000 2.579747 0.221319 20.290006 4.551140 21.795202 0.931493 0.000000 13.330883 0.243994 0.479152 0.000000 0.774136 1.070545 2.080986 0.801379 2.677398 26.555068 5.855893 7.501346 1.553147 2.701808 0.600399 0.389617 1.806196 2.407588 20.587470 0.352917 8.381321 177.975344 0.682900 6.030075 0.144517 9.953474 0.393161 6.358911 1.439516 366.082576 0.092217 79.498922 0.062306 2.074314 409.277527 1.859269 319.048432 1.893049 0.500385 12.101590 19.075887 0.180993 0.000006 1.124377 5.187517 22.362878 135.555235 0.074344 0.411740 0.839349 1.752544 0.000000 5.749166 102.383604 14.409434 0.378923 25.605982 54.849315 1.481532 -4697490.896667 8.678675
